pipeline_id,req_id,candidate_id,stage_name,stage_date,date_id,conversion_flag,company_id
1083,79,755,Applied,2024-06-03,20240603,0,1
1084,79,756,Applied,2024-06-06,20240606,1,1
1085,79,756,Phone Screen,2024-06-13,20240613,0,1
1086,79,757,Applied,2024-06-05,20240605,0,1
1087,79,758,Applied,2024-06-05,20240605,0,1
1088,79,759,Applied,2024-06-04,20240604,0,1
1089,79,760,Applied,2024-06-02,20240602,0,1
1090,79,761,Applied,2024-06-04,20240604,0,1
1091,80,762,Applied,2022-05-03,20220503,0,1
1092,80,763,Applied,2022-05-02,20220502,1,1
1093,80,763,Phone Screen,2022-05-09,20220509,1,1
1094,80,764,Applied,2022-05-06,20220506,0,1
1095,80,765,Applied,2022-05-03,20220503,1,1
1096,80,766,Applied,2022-05-04,20220504,0,1
1097,80,767,Applied,2022-05-05,20220505,0,1
1098,80,768,Applied,2022-05-04,20220504,0,1
1099,80,769,Applied,2022-05-02,20220502,1,1
1100,81,770,Applied,2022-09-13,20220913,1,1
1101,81,771,Applied,2022-09-11,20220911,1,1
1102,81,772,Applied,2022-09-11,20220911,0,1
1103,81,773,Applied,2022-09-15,20220915,0,1
1104,81,774,Applied,2022-09-11,20220911,0,1
1105,81,775,Applied,2022-09-12,20220912,1,1
1106,81,775,Phone Screen,2022-09-18,20220918,1,1
1107,81,776,Applied,2022-09-11,20220911,0,1
1108,82,777,Applied,2025-12-18,20251218,0,1
1109,82,778,Applied,2025-12-22,20251222,1,1
1110,82,779,Applied,2025-12-18,20251218,1,1
1111,82,780,Applied,2025-12-22,20251222,1,1
1112,82,780,Phone Screen,2025-12-27,20251227,1,1
1113,82,781,Applied,2025-12-20,20251220,1,1
1114,82,782,Applied,2025-12-22,20251222,1,1
1115,82,782,Phone Screen,2025-12-31,20251231,1,1
1116,82,783,Applied,2025-12-20,20251220,0,1
1117,82,784,Applied,2025-12-22,20251222,0,1
1118,82,785,Applied,2025-12-21,20251221,0,1
1119,82,786,Applied,2025-12-19,20251219,0,1
1120,82,787,Applied,2025-12-20,20251220,1,1
1121,82,788,Applied,2025-12-18,20251218,0,1
1122,82,789,Applied,2025-12-22,20251222,1,1
1123,82,789,Phone Screen,2025-12-28,20251228,1,1
1124,82,790,Applied,2025-12-18,20251218,0,1
1125,82,791,Applied,2025-12-21,20251221,0,1
1126,83,792,Applied,2024-03-25,20240325,1,1
1127,83,792,Phone Screen,2024-03-29,20240329,1,1
1128,83,793,Applied,2024-03-24,20240324,1,1
1129,83,793,Phone Screen,2024-03-31,20240331,1,1
1130,83,794,Applied,2024-03-24,20240324,1,1
1131,83,795,Applied,2024-03-27,20240327,0,1
1132,83,796,Applied,2024-03-24,20240324,1,1
1133,83,796,Phone Screen,2024-03-29,20240329,0,1
1134,83,797,Applied,2024-03-24,20240324,0,1
1135,84,798,Applied,2024-05-21,20240521,1,1
1136,84,799,Applied,2024-05-17,20240517,0,1
1137,84,800,Applied,2024-05-20,20240520,1,1
1138,84,801,Applied,2024-05-18,20240518,1,1
1139,84,801,Phone Screen,2024-05-24,20240524,1,1
1140,85,802,Applied,2021-11-05,20211105,0,1
1141,85,803,Applied,2021-11-04,20211104,1,1
1142,85,804,Applied,2021-11-05,20211105,1,1
1143,85,804,Phone Screen,2021-11-08,20211108,1,1
1144,85,805,Applied,2021-11-04,20211104,1,1
1145,85,805,Phone Screen,2021-11-10,20211110,1,1
1146,85,806,Applied,2021-11-02,20211102,1,1
1147,85,806,Phone Screen,2021-11-06,20211106,1,1
1148,85,807,Applied,2021-11-01,20211101,1,1
1149,85,808,Applied,2021-11-05,20211105,0,1
1150,85,809,Applied,2021-11-03,20211103,0,1
1151,85,810,Applied,2021-11-04,20211104,0,1
1152,85,811,Applied,2021-11-02,20211102,0,1
1153,85,812,Applied,2021-11-05,20211105,0,1
1154,85,813,Applied,2021-11-05,20211105,1,1
1155,86,814,Applied,2019-11-16,20191116,0,1
1156,86,815,Applied,2019-11-15,20191115,1,1
1157,86,815,Phone Screen,2019-11-20,20191120,1,1
1158,86,816,Applied,2019-11-16,20191116,1,1
1159,86,816,Phone Screen,2019-11-20,20191120,0,1
1160,86,817,Applied,2019-11-14,20191114,0,1
1161,86,818,Applied,2019-11-13,20191113,0,1
1162,86,819,Applied,2019-11-12,20191112,0,1
1163,86,820,Applied,2019-11-13,20191113,1,1
1164,86,820,Phone Screen,2019-11-22,20191122,1,1
1165,86,821,Applied,2019-11-12,20191112,1,1
1166,86,822,Applied,2019-11-15,20191115,0,1
1167,86,823,Applied,2019-11-12,20191112,1,1
1168,86,823,Phone Screen,2019-11-18,20191118,0,1
1169,86,824,Applied,2019-11-13,20191113,1,1
1170,86,825,Applied,2019-11-16,20191116,0,1
1171,86,826,Applied,2019-11-12,20191112,0,1
1172,86,827,Applied,2019-11-12,20191112,0,1
1173,87,828,Applied,2022-08-23,20220823,0,1
1174,87,829,Applied,2022-08-27,20220827,1,1
1175,87,829,Phone Screen,2022-09-01,20220901,0,1
1176,87,830,Applied,2022-08-27,20220827,1,1
1177,87,830,Phone Screen,2022-09-03,20220903,1,1
1178,87,830,Interview,2022-09-12,20220912,1,1
1179,87,830,Assessment,2022-09-18,20220918,1,1
1180,87,830,Offer,2022-09-27,20220927,0,1
1181,87,831,Applied,2022-08-24,20220824,0,1
1182,87,832,Applied,2022-08-25,20220825,0,1
1183,87,833,Applied,2022-08-23,20220823,1,1
1184,87,833,Phone Screen,2022-08-30,20220830,1,1
1185,87,834,Applied,2022-08-25,20220825,1,1
1186,87,835,Applied,2022-08-24,20220824,1,1
1187,87,836,Applied,2022-08-27,20220827,1,1
1188,87,836,Phone Screen,2022-09-05,20220905,1,1
1189,87,837,Applied,2022-08-23,20220823,1,1
1190,87,838,Applied,2022-08-23,20220823,1,1
1191,87,839,Applied,2022-08-25,20220825,0,1
1192,87,840,Applied,2022-08-23,20220823,1,1
1193,87,840,Phone Screen,2022-09-02,20220902,1,1
1194,87,841,Applied,2022-08-26,20220826,0,1
1195,88,842,Applied,2024-11-17,20241117,1,1
1196,88,843,Applied,2024-11-18,20241118,1,1
1197,88,843,Phone Screen,2024-11-23,20241123,0,1
1198,88,844,Applied,2024-11-16,20241116,0,1
1199,88,845,Applied,2024-11-18,20241118,0,1
1200,89,846,Applied,2023-07-28,20230728,1,1
1201,89,847,Applied,2023-07-31,20230731,0,1
1202,89,848,Applied,2023-07-29,20230729,0,1
1203,89,849,Applied,2023-07-28,20230728,1,1
1204,89,850,Applied,2023-08-01,20230801,0,1
1205,89,851,Applied,2023-07-29,20230729,1,1
1206,89,852,Applied,2023-07-30,20230730,0,1
1207,89,853,Applied,2023-07-29,20230729,0,1
1208,89,854,Applied,2023-07-28,20230728,0,1
1209,90,855,Applied,2019-07-09,20190709,0,1
1210,90,856,Applied,2019-07-10,20190710,1,1
1211,90,856,Phone Screen,2019-07-15,20190715,1,1
1212,90,856,Interview,2019-07-24,20190724,1,1
1213,90,856,Assessment,2019-08-01,20190801,1,1
1214,90,857,Applied,2019-07-10,20190710,1,1
1215,90,857,Phone Screen,2019-07-17,20190717,1,1
1216,90,858,Applied,2019-07-11,20190711,0,1
1217,90,859,Applied,2019-07-11,20190711,0,1
1218,90,860,Applied,2019-07-09,20190709,1,1
1219,90,860,Phone Screen,2019-07-12,20190712,1,1
1220,90,861,Applied,2019-07-12,20190712,1,1
1221,90,862,Applied,2019-07-12,20190712,1,1
1222,90,862,Phone Screen,2019-07-17,20190717,0,1
1223,90,863,Applied,2019-07-09,20190709,0,1
1224,90,864,Applied,2019-07-13,20190713,1,1
1225,90,864,Phone Screen,2019-07-19,20190719,0,1
1226,90,865,Applied,2019-07-12,20190712,1,1
1227,91,866,Applied,2020-09-14,20200914,0,1
1228,91,867,Applied,2020-09-11,20200911,1,1
1229,91,868,Applied,2020-09-11,20200911,0,1
1230,91,869,Applied,2020-09-13,20200913,1,1
1231,91,870,Applied,2020-09-10,20200910,0,1
1232,91,871,Applied,2020-09-14,20200914,1,1
1233,91,871,Phone Screen,2020-09-18,20200918,1,1
1234,91,872,Applied,2020-09-13,20200913,1,1
1235,91,873,Applied,2020-09-10,20200910,1,1
1236,91,873,Phone Screen,2020-09-15,20200915,0,1
1237,91,874,Applied,2020-09-11,20200911,1,1
1238,91,874,Phone Screen,2020-09-16,20200916,1,1
1239,91,874,Interview,2020-09-24,20200924,1,1
1240,91,875,Applied,2020-09-12,20200912,1,1
1241,91,875,Phone Screen,2020-09-16,20200916,0,1
1242,91,876,Applied,2020-09-11,20200911,0,1
1243,91,877,Applied,2020-09-12,20200912,0,1
1244,91,878,Applied,2020-09-14,20200914,0,1
1245,91,879,Applied,2020-09-14,20200914,1,1
1246,92,880,Applied,2023-08-13,20230813,0,1
1247,92,881,Applied,2023-08-12,20230812,0,1
1248,92,882,Applied,2023-08-13,20230813,0,1
1249,92,883,Applied,2023-08-12,20230812,1,1
1250,92,883,Phone Screen,2023-08-19,20230819,1,1
1251,92,883,Interview,2023-08-24,20230824,1,1
1252,92,884,Applied,2023-08-13,20230813,0,1
1253,92,885,Applied,2023-08-15,20230815,0,1
1254,92,886,Applied,2023-08-11,20230811,1,1
1255,92,887,Applied,2023-08-12,20230812,1,1
1256,92,887,Phone Screen,2023-08-21,20230821,1,1
1257,92,887,Interview,2023-08-26,20230826,1,1
1258,92,888,Applied,2023-08-11,20230811,1,1
1259,92,888,Phone Screen,2023-08-21,20230821,1,1
1260,92,889,Applied,2023-08-15,20230815,1,1
1261,92,890,Applied,2023-08-12,20230812,1,1
1262,92,890,Phone Screen,2023-08-18,20230818,0,1
1263,92,891,Applied,2023-08-15,20230815,1,1
1264,93,892,Applied,2019-01-03,20190103,0,1
1265,93,893,Applied,2019-01-02,20190102,0,1
1266,93,894,Applied,2019-01-05,20190105,0,1
1267,93,895,Applied,2019-01-05,20190105,1,1
1268,93,895,Phone Screen,2019-01-09,20190109,0,1
1269,93,896,Applied,2019-01-03,20190103,1,1
1270,93,896,Phone Screen,2019-01-11,20190111,1,1
1271,93,897,Applied,2019-01-05,20190105,1,1
1272,93,897,Phone Screen,2019-01-12,20190112,1,1
1273,93,898,Applied,2019-01-06,20190106,0,1
1274,93,899,Applied,2019-01-03,20190103,1,1
1275,93,899,Phone Screen,2019-01-07,20190107,1,1
1276,93,900,Applied,2019-01-04,20190104,0,1
1277,93,901,Applied,2019-01-05,20190105,0,1
1278,93,902,Applied,2019-01-05,20190105,0,1
1279,93,903,Applied,2019-01-05,20190105,1,1
1280,93,903,Phone Screen,2019-01-11,20190111,1,1
1281,93,903,Interview,2019-01-19,20190119,0,1
1282,93,904,Applied,2019-01-06,20190106,0,1
1283,93,905,Applied,2019-01-04,20190104,0,1
1284,94,906,Applied,2024-01-28,20240128,1,1
1285,94,906,Phone Screen,2024-02-05,20240205,1,1
1286,94,907,Applied,2024-01-26,20240126,1,1
1287,94,907,Phone Screen,2024-02-01,20240201,1,1
1288,94,908,Applied,2024-01-24,20240124,0,1
1289,94,909,Applied,2024-01-25,20240125,1,1
1290,94,910,Applied,2024-01-26,20240126,1,1
1291,94,910,Phone Screen,2024-02-03,20240203,1,1
1292,94,910,Interview,2024-02-11,20240211,1,1
1293,94,910,Assessment,2024-02-19,20240219,1,1
1294,94,911,Applied,2024-01-25,20240125,1,1
1295,94,911,Phone Screen,2024-01-29,20240129,1,1
1296,94,911,Interview,2024-02-06,20240206,0,1
1297,94,912,Applied,2024-01-26,20240126,1,1
1298,94,912,Phone Screen,2024-01-30,20240130,0,1
1299,94,913,Applied,2024-01-24,20240124,1,1
1300,94,913,Phone Screen,2024-02-03,20240203,1,1
1301,94,914,Applied,2024-01-28,20240128,1,1
1302,94,915,Applied,2024-01-24,20240124,1,1
1303,94,915,Phone Screen,2024-02-01,20240201,0,1
1304,94,916,Applied,2024-01-26,20240126,0,1
1305,95,917,Applied,2019-01-25,20190125,1,1
1306,95,918,Applied,2019-01-25,20190125,1,1
1307,95,918,Phone Screen,2019-01-30,20190130,1,1
1308,95,919,Applied,2019-01-24,20190124,1,1
1309,95,920,Applied,2019-01-24,20190124,0,1
1310,95,921,Applied,2019-01-24,20190124,1,1
1311,95,922,Applied,2019-01-25,20190125,1,1
1312,95,923,Applied,2019-01-22,20190122,1,1
1313,95,924,Applied,2019-01-23,20190123,1,1
1314,95,925,Applied,2019-01-24,20190124,1,1
1315,95,925,Phone Screen,2019-02-01,20190201,1,1
1316,95,926,Applied,2019-01-23,20190123,1,1
1317,96,927,Applied,2025-09-27,20250927,0,1
1318,96,928,Applied,2025-09-26,20250926,0,1
1319,96,929,Applied,2025-09-24,20250924,0,1
1320,96,930,Applied,2025-09-26,20250926,1,1
1321,96,930,Phone Screen,2025-10-05,20251005,1,1
1322,96,931,Applied,2025-09-24,20250924,1,1
1323,96,931,Phone Screen,2025-09-28,20250928,0,1
1324,96,932,Applied,2025-09-24,20250924,0,1
1325,96,933,Applied,2025-09-23,20250923,1,1
1326,96,933,Phone Screen,2025-09-27,20250927,1,1
1327,96,934,Applied,2025-09-27,20250927,1,1
1328,96,935,Applied,2025-09-27,20250927,1,1
1329,96,935,Phone Screen,2025-10-02,20251002,1,1
1330,96,935,Interview,2025-10-10,20251010,1,1
1331,96,936,Applied,2025-09-23,20250923,1,1
1332,96,937,Applied,2025-09-26,20250926,1,1
1333,96,938,Applied,2025-09-25,20250925,1,1
1334,96,938,Phone Screen,2025-09-28,20250928,1,1
1335,96,938,Interview,2025-10-08,20251008,1,1
1336,97,939,Applied,2021-03-30,20210330,1,1
1337,97,940,Applied,2021-04-02,20210402,1,1
1338,97,940,Phone Screen,2021-04-08,20210408,0,1
1339,97,941,Applied,2021-03-31,20210331,0,1
1340,97,942,Applied,2021-03-31,20210331,0,1
1341,97,943,Applied,2021-04-01,20210401,1,1
1342,97,944,Applied,2021-03-31,20210331,0,1
1343,97,945,Applied,2021-04-01,20210401,0,1
1344,97,946,Applied,2021-04-01,20210401,0,1
1345,97,947,Applied,2021-03-31,20210331,1,1
1346,97,948,Applied,2021-03-31,20210331,0,1
1347,98,949,Applied,2021-09-22,20210922,0,1
1348,98,950,Applied,2021-09-23,20210923,1,1
1349,98,951,Applied,2021-09-24,20210924,0,1
1350,98,952,Applied,2021-09-23,20210923,1,1
1351,98,952,Phone Screen,2021-10-01,20211001,1,1
1352,98,953,Applied,2021-09-21,20210921,1,1
1353,98,953,Phone Screen,2021-10-01,20211001,1,1
1354,98,953,Interview,2021-10-11,20211011,1,1
1355,98,954,Applied,2021-09-25,20210925,1,1
1356,98,955,Applied,2021-09-22,20210922,0,1
1357,98,956,Applied,2021-09-23,20210923,0,1
1358,98,957,Applied,2021-09-25,20210925,1,1
1359,98,957,Phone Screen,2021-09-29,20210929,1,1
1360,98,958,Applied,2021-09-22,20210922,1,1
1361,98,959,Applied,2021-09-24,20210924,1,1
1362,98,959,Phone Screen,2021-10-04,20211004,1,1
1363,98,960,Applied,2021-09-23,20210923,0,1
1364,99,961,Applied,2024-02-05,20240205,0,1
1365,99,962,Applied,2024-02-05,20240205,1,1
1366,99,962,Phone Screen,2024-02-12,20240212,1,1
1367,99,963,Applied,2024-02-09,20240209,1,1
1368,99,964,Applied,2024-02-06,20240206,0,1
1369,99,965,Applied,2024-02-09,20240209,0,1
1370,99,966,Applied,2024-02-05,20240205,0,1
1371,99,967,Applied,2024-02-06,20240206,0,1
1372,99,968,Applied,2024-02-09,20240209,0,1
1373,99,969,Applied,2024-02-05,20240205,1,1
1374,99,969,Phone Screen,2024-02-11,20240211,0,1
1375,99,970,Applied,2024-02-05,20240205,0,1
1376,100,971,Applied,2020-01-13,20200113,1,1
1377,100,971,Phone Screen,2020-01-17,20200117,1,1
1378,100,972,Applied,2020-01-12,20200112,1,1
1379,100,972,Phone Screen,2020-01-22,20200122,0,1
1380,100,973,Applied,2020-01-13,20200113,0,1
1381,100,974,Applied,2020-01-12,20200112,1,1
1382,100,974,Phone Screen,2020-01-16,20200116,1,1
1383,100,975,Applied,2020-01-12,20200112,0,1
1384,101,976,Applied,2024-09-16,20240916,0,1
1385,101,977,Applied,2024-09-13,20240913,0,1
1386,101,978,Applied,2024-09-13,20240913,0,1
1387,101,979,Applied,2024-09-15,20240915,1,1
1388,101,980,Applied,2024-09-15,20240915,0,1
1389,101,981,Applied,2024-09-14,20240914,1,1
1390,101,981,Phone Screen,2024-09-21,20240921,1,1
1391,101,982,Applied,2024-09-15,20240915,1,1
1392,101,983,Applied,2024-09-16,20240916,0,1
1393,101,984,Applied,2024-09-13,20240913,1,1
1394,101,985,Applied,2024-09-16,20240916,0,1
1395,101,986,Applied,2024-09-14,20240914,0,1
1396,101,987,Applied,2024-09-12,20240912,0,1
1397,101,988,Applied,2024-09-12,20240912,1,1
1398,101,988,Phone Screen,2024-09-20,20240920,1,1
1399,101,989,Applied,2024-09-12,20240912,1,1
1400,101,989,Phone Screen,2024-09-17,20240917,1,1
1401,102,990,Applied,2021-01-28,20210128,0,1
1402,102,991,Applied,2021-01-27,20210127,1,1
1403,102,992,Applied,2021-01-27,20210127,0,1
1404,102,993,Applied,2021-01-26,20210126,1,1
1405,102,993,Phone Screen,2021-01-31,20210131,1,1
1406,102,993,Interview,2021-02-07,20210207,1,1
1407,102,994,Applied,2021-01-26,20210126,0,1
1408,102,995,Applied,2021-01-26,20210126,1,1
1409,102,995,Phone Screen,2021-02-02,20210202,0,1
1410,102,996,Applied,2021-01-26,20210126,1,1
1411,102,997,Applied,2021-01-26,20210126,0,1
1412,102,998,Applied,2021-01-28,20210128,1,1
1413,102,999,Applied,2021-01-29,20210129,0,1
1414,102,1000,Applied,2021-01-29,20210129,0,1
1415,102,1001,Applied,2021-01-28,20210128,1,1
1416,102,1001,Phone Screen,2021-02-05,20210205,1,1
1417,103,1002,Applied,2019-12-26,20191226,1,1
1418,103,1002,Phone Screen,2020-01-02,20200102,1,1
1419,103,1003,Applied,2019-12-23,20191223,1,1
1420,103,1003,Phone Screen,2019-12-26,20191226,0,1
1421,103,1004,Applied,2019-12-26,20191226,1,1
1422,103,1004,Phone Screen,2020-01-04,20200104,0,1
1423,103,1005,Applied,2019-12-26,20191226,1,1
1424,103,1005,Phone Screen,2019-12-29,20191229,0,1
1425,103,1006,Applied,2019-12-25,20191225,1,1
1426,103,1007,Applied,2019-12-23,20191223,0,1
1427,103,1008,Applied,2019-12-26,20191226,1,1
1428,103,1008,Phone Screen,2020-01-04,20200104,1,1
1429,103,1009,Applied,2019-12-25,20191225,1,1
1430,103,1009,Phone Screen,2020-01-01,20200101,1,1
1431,104,1010,Applied,2021-10-03,20211003,0,1
1432,104,1011,Applied,2021-09-30,20210930,1,1
1433,104,1011,Phone Screen,2021-10-08,20211008,1,1
1434,104,1012,Applied,2021-10-03,20211003,1,1
1435,104,1012,Phone Screen,2021-10-09,20211009,1,1
1436,104,1013,Applied,2021-10-01,20211001,1,1
1437,104,1014,Applied,2021-10-03,20211003,1,1
1438,104,1014,Phone Screen,2021-10-08,20211008,1,1
1439,104,1015,Applied,2021-10-03,20211003,1,1
1440,104,1015,Phone Screen,2021-10-10,20211010,1,1
1441,104,1016,Applied,2021-10-04,20211004,1,1
1442,104,1016,Phone Screen,2021-10-08,20211008,1,1
1443,104,1016,Interview,2021-10-18,20211018,1,1
1444,105,1017,Applied,2023-04-30,20230430,0,1
1445,105,1018,Applied,2023-04-30,20230430,0,1
1446,105,1019,Applied,2023-04-28,20230428,1,1
1447,105,1019,Phone Screen,2023-05-02,20230502,1,1
1448,105,1020,Applied,2023-04-30,20230430,0,1
1449,105,1021,Applied,2023-04-30,20230430,0,1
1450,105,1022,Applied,2023-04-29,20230429,1,1
1451,105,1023,Applied,2023-04-26,20230426,0,1
1452,105,1024,Applied,2023-04-26,20230426,1,1
1453,105,1024,Phone Screen,2023-05-03,20230503,0,1
1454,106,1025,Applied,2020-02-28,20200228,1,1
1455,106,1025,Phone Screen,2020-03-02,20200302,1,1
1456,106,1025,Interview,2020-03-08,20200308,1,1
1457,106,1026,Applied,2020-02-28,20200228,0,1
1458,106,1027,Applied,2020-03-02,20200302,0,1
1459,106,1028,Applied,2020-02-27,20200227,1,1
1460,106,1028,Phone Screen,2020-03-01,20200301,0,1
1461,106,1029,Applied,2020-02-29,20200229,1,1
1462,106,1029,Phone Screen,2020-03-05,20200305,1,1
1463,107,1030,Applied,2023-09-11,20230911,1,1
1464,107,1031,Applied,2023-09-10,20230910,0,1
1465,107,1032,Applied,2023-09-12,20230912,0,1
1466,107,1033,Applied,2023-09-14,20230914,0,1
1467,107,1034,Applied,2023-09-11,20230911,0,1
1468,107,1035,Applied,2023-09-14,20230914,0,1
1469,107,1036,Applied,2023-09-14,20230914,1,1
1470,107,1036,Phone Screen,2023-09-18,20230918,1,1
1471,107,1037,Applied,2023-09-14,20230914,0,1
1472,107,1038,Applied,2023-09-12,20230912,1,1
1473,107,1039,Applied,2023-09-13,20230913,1,1
1474,107,1039,Phone Screen,2023-09-18,20230918,1,1
1475,107,1040,Applied,2023-09-11,20230911,1,1
1476,107,1040,Phone Screen,2023-09-19,20230919,1,1
1477,107,1040,Interview,2023-09-24,20230924,1,1
1478,107,1041,Applied,2023-09-12,20230912,1,1
1479,108,1042,Applied,2023-07-15,20230715,0,1
1480,108,1043,Applied,2023-07-11,20230711,0,1
1481,108,1044,Applied,2023-07-12,20230712,1,1
1482,108,1045,Applied,2023-07-15,20230715,0,1
1483,108,1046,Applied,2023-07-15,20230715,0,1
1484,108,1047,Applied,2023-07-14,20230714,0,1
1485,108,1048,Applied,2023-07-14,20230714,1,1
1486,108,1049,Applied,2023-07-12,20230712,1,1
1487,108,1050,Applied,2023-07-14,20230714,1,1
1488,108,1051,Applied,2023-07-12,20230712,1,1
1489,108,1051,Phone Screen,2023-07-18,20230718,1,1
1490,109,1052,Applied,2019-12-23,20191223,0,1
1491,109,1053,Applied,2019-12-22,20191222,0,1
1492,109,1054,Applied,2019-12-23,20191223,0,1
1493,109,1055,Applied,2019-12-21,20191221,1,1
1494,109,1056,Applied,2019-12-23,20191223,1,1
1495,109,1056,Phone Screen,2019-12-30,20191230,1,1
1496,109,1057,Applied,2019-12-19,20191219,1,1
1497,109,1058,Applied,2019-12-20,20191220,1,1
1498,109,1058,Phone Screen,2019-12-25,20191225,0,1
1499,109,1059,Applied,2019-12-20,20191220,1,1
1500,109,1060,Applied,2019-12-22,20191222,1,1
1501,109,1060,Phone Screen,2020-01-01,20200101,0,1
1502,109,1061,Applied,2019-12-23,20191223,0,1
1503,109,1062,Applied,2019-12-22,20191222,0,1
1504,110,1063,Applied,2024-03-14,20240314,0,1
1505,110,1064,Applied,2024-03-12,20240312,0,1
1506,110,1065,Applied,2024-03-13,20240313,0,1
1507,110,1066,Applied,2024-03-16,20240316,1,1
1508,110,1067,Applied,2024-03-12,20240312,1,1
1509,111,1068,Applied,2025-07-28,20250728,1,1
1510,111,1068,Phone Screen,2025-08-04,20250804,1,1
1511,111,1068,Interview,2025-08-13,20250813,0,1
1512,111,1069,Applied,2025-07-27,20250727,1,1
1513,111,1070,Applied,2025-07-30,20250730,1,1
1514,111,1070,Phone Screen,2025-08-03,20250803,1,1
1515,111,1071,Applied,2025-07-29,20250729,0,1
1516,111,1072,Applied,2025-07-30,20250730,1,1
1517,111,1073,Applied,2025-07-27,20250727,1,1
1518,111,1074,Applied,2025-07-31,20250731,0,1
1519,111,1075,Applied,2025-07-31,20250731,0,1
1520,111,1076,Applied,2025-07-27,20250727,1,1
1521,111,1076,Phone Screen,2025-08-01,20250801,1,1
1522,112,1077,Applied,2023-09-27,20230927,0,1
1523,112,1078,Applied,2023-09-29,20230929,0,1
1524,112,1079,Applied,2023-09-30,20230930,0,1
1525,112,1080,Applied,2023-09-30,20230930,1,1
1526,112,1081,Applied,2023-09-30,20230930,0,1
1527,113,1082,Applied,2024-08-22,20240822,0,1
1528,113,1083,Applied,2024-08-18,20240818,0,1
1529,113,1084,Applied,2024-08-20,20240820,1,1
1530,113,1085,Applied,2024-08-22,20240822,1,1
1531,113,1086,Applied,2024-08-19,20240819,1,1
1532,113,1086,Phone Screen,2024-08-22,20240822,1,1
1533,113,1087,Applied,2024-08-18,20240818,0,1
1534,113,1088,Applied,2024-08-22,20240822,1,1
1535,113,1088,Phone Screen,2024-08-30,20240830,0,1
1536,113,1089,Applied,2024-08-19,20240819,0,1
1537,113,1090,Applied,2024-08-20,20240820,1,1
1538,113,1090,Phone Screen,2024-08-30,20240830,1,1
1539,113,1091,Applied,2024-08-20,20240820,0,1
1540,114,1092,Applied,2020-04-14,20200414,1,1
1541,114,1093,Applied,2020-04-16,20200416,0,1
1542,114,1094,Applied,2020-04-18,20200418,1,1
1543,114,1094,Phone Screen,2020-04-27,20200427,0,1
1544,114,1095,Applied,2020-04-16,20200416,0,1
1545,114,1096,Applied,2020-04-16,20200416,0,1
1546,114,1097,Applied,2020-04-17,20200417,1,1
1547,115,1098,Applied,2025-02-15,20250215,1,1
1548,115,1098,Phone Screen,2025-02-18,20250218,1,1
1549,115,1098,Interview,2025-02-26,20250226,1,1
1550,115,1099,Applied,2025-02-14,20250214,1,1
1551,115,1099,Phone Screen,2025-02-21,20250221,1,1
1552,115,1100,Applied,2025-02-15,20250215,1,1
1553,115,1100,Phone Screen,2025-02-24,20250224,1,1
1554,115,1100,Interview,2025-03-01,20250301,1,1
1555,115,1101,Applied,2025-02-16,20250216,1,1
1556,115,1101,Phone Screen,2025-02-25,20250225,1,1
1557,115,1101,Interview,2025-03-01,20250301,1,1
1558,115,1102,Applied,2025-02-13,20250213,0,1
1559,115,1103,Applied,2025-02-17,20250217,1,1
1560,115,1104,Applied,2025-02-13,20250213,0,1
1561,115,1105,Applied,2025-02-13,20250213,0,1
1562,116,1106,Applied,2022-06-04,20220604,0,1
1563,116,1107,Applied,2022-06-02,20220602,1,1
1564,116,1107,Phone Screen,2022-06-10,20220610,0,1
1565,116,1108,Applied,2022-06-01,20220601,1,1
1566,116,1109,Applied,2022-06-04,20220604,0,1
1567,116,1110,Applied,2022-06-04,20220604,0,1
1568,116,1111,Applied,2022-06-02,20220602,1,1
1569,116,1112,Applied,2022-06-04,20220604,1,1
1570,116,1113,Applied,2022-06-05,20220605,0,1
1571,116,1114,Applied,2022-06-02,20220602,1,1
1572,116,1114,Phone Screen,2022-06-07,20220607,1,1
1573,116,1115,Applied,2022-06-03,20220603,0,1
1574,117,1116,Applied,2022-07-05,20220705,0,1
1575,117,1117,Applied,2022-07-07,20220707,1,1
1576,117,1117,Phone Screen,2022-07-17,20220717,1,1
1577,117,1118,Applied,2022-07-05,20220705,0,1
1578,117,1119,Applied,2022-07-06,20220706,0,1
1579,117,1120,Applied,2022-07-07,20220707,0,1
1580,117,1121,Applied,2022-07-08,20220708,0,1
1581,117,1122,Applied,2022-07-05,20220705,0,1
1582,117,1123,Applied,2022-07-08,20220708,1,1
1583,118,1124,Applied,2025-03-12,20250312,1,1
1584,118,1125,Applied,2025-03-11,20250311,1,1
1585,118,1126,Applied,2025-03-11,20250311,1,1
1586,118,1127,Applied,2025-03-11,20250311,0,1
1587,118,1128,Applied,2025-03-12,20250312,0,1
1588,118,1129,Applied,2025-03-12,20250312,1,1
1589,118,1129,Phone Screen,2025-03-17,20250317,0,1
1590,118,1130,Applied,2025-03-13,20250313,0,1
1591,118,1131,Applied,2025-03-11,20250311,0,1
1592,118,1132,Applied,2025-03-11,20250311,0,1
1593,118,1133,Applied,2025-03-14,20250314,1,1
1594,118,1134,Applied,2025-03-13,20250313,1,1
1595,118,1135,Applied,2025-03-13,20250313,1,1
1596,118,1136,Applied,2025-03-13,20250313,1,1
1597,118,1136,Phone Screen,2025-03-19,20250319,0,1
1598,118,1137,Applied,2025-03-11,20250311,0,1
